order_id;order_date;client_id;phone;email;brand;channel;items_count;gross_revenue;discount_amount;net_revenue;cogs;delivery_cost;acquisition_cost;order_status
ORD-0002133;2026-01-11;CUST_00926;+79994018500;user_926_420@example.com;UrbanStyle;offline_pos;1;7087.2;1063.08;6024.12;2530.13;0.0;0.0;completed
ORD-0002916;2026-01-11;CUST_01263;;user_1263_451@example.com;UrbanStyle;online_site;1;5253.42;0.0;5253.42;2206.44;350.0;0.0;completed
ORD-0003135;2026-01-11;CUST_01356;+79995282525;user_1356_889@example.com;SportActive;online_site;4;25578.72;5115.74;20462.98;9822.23;350.0;0.0;completed
ORD-0000793;2026-01-12;CUST_00342;;user_342_669@example.com;UrbanStyle;online_site;3;19270.9;3854.18;15416.72;6475.02;350.0;1083.68;completed
ORD-0000940;2026-01-12;CUST_00418;+79995994727;user_418_995@example.com;SportActive;online_site;3;18769.0;0.0;18769.0;9009.12;350.0;953.03;completed
ORD-0001137;2026-01-12;CUST_00502;+79996986539;user_502_328@example.com;SportActive;online_site;3;28498.5;5699.7;22798.8;10943.42;350.0;0.0;completed
ORD-0001245;2026-01-12;CUST_00539;;user_539_899@example.com;SportActive;online_app;2;14543.9;0.0;14543.9;6981.07;250.0;0.0;completed
ORD-0001856;2026-01-12;CUST_00804;+79995826554;user_804_114@example.com;UrbanStyle;online_site;3;14887.83;2977.57;11910.26;5002.31;350.0;0.0;completed
ORD-0002570;2026-01-12;CUST_01108;+79992970903;;UrbanStyle;online_site;2;15229.91;3045.98;12183.93;5117.25;350.0;1221.55;completed
ORD-0002648;2026-01-12;CUST_01140;+79993202624;;SportActive;offline_pos;4;25363.15;5072.63;20290.52;9739.45;0.0;1542.05;completed
ORD-0002745;2026-01-12;CUST_01187;+79998417942;user_1187_814@example.com;UrbanStyle;offline_pos;4;25392.0;5078.4;20313.6;8531.71;0.0;0.0;completed
ORD-0003261;2026-01-12;CUST_01406;+79992710400;user_1406_794@example.com;SportActive;online_site;3;27461.71;2746.17;24715.54;11863.46;350.0;1388.64;completed
ORD-0000265;2026-01-13;CUST_00118;+79992925626;;UrbanStyle;offline_pos;3;22054.05;2205.41;19848.64;8336.43;0.0;0.0;completed
ORD-0000481;2026-01-13;CUST_00212;;user_212_393@example.com;UrbanStyle;online_site;2;15841.8;3168.36;12673.44;5322.84;350.0;0.0;completed
ORD-0000942;2026-01-13;CUST_00420;;user_420_269@example.com;SportActive;online_app;3;21353.32;3203.0;18150.32;8712.15;250.0;947.92;completed
ORD-0001053;2026-01-13;CUST_00469;+79999888812;;SportActive;online_app;4;25035.31;0.0;25035.31;12016.95;250.0;901.07;completed
ORD-0001120;2026-01-13;CUST_00494;+79991473227;user_494_820@example.com;UrbanStyle;online_site;2;13275.22;0.0;13275.22;5575.59;350.0;1741.79;completed
ORD-0001124;2026-01-13;CUST_00495;;user_495_956@example.com;SportActive;online_site;4;27686.18;4152.93;23533.25;11295.96;350.0;0.0;completed
ORD-0002048;2026-01-13;CUST_00895;+79996109503;user_895_545@example.com;SportActive;online_site;4;33608.1;5041.21;28566.89;13712.11;350.0;0.0;completed
ORD-0002084;2026-01-13;CUST_00906;+79999107893;user_906_821@example.com;UrbanStyle;online_site;2;13616.58;0.0;13616.58;5718.96;350.0;0.0;completed
ORD-0002205;2026-01-13;CUST_00954;+79993304005;user_954_429@example.com;SportActive;online_site;2;13501.31;2700.26;10801.05;5184.5;350.0;1741.9;completed
ORD-0002621;2026-01-13;CUST_01129;+79993074573;user_1129_457@example.com;UrbanStyle;online_site;2;15154.74;3030.95;12123.79;5091.99;350.0;0.0;completed
ORD-0002873;2026-01-13;CUST_01249;+79992248902;user_1249_355@example.com;UrbanStyle;online_site;4;31143.5;3114.35;28029.15;11772.24;350.0;1501.79;completed
ORD-0003221;2026-01-13;CUST_01393;+79996503422;;UrbanStyle;online_app;2;14228.82;0.0;14228.82;5976.1;250.0;1003.29;completed
ORD-0000166;2026-01-14;CUST_00073;+79991093026;;UrbanStyle;online_site;2;14106.43;2115.96;11990.47;5036.0;350.0;0.0;completed
ORD-0000224;2026-01-14;CUST_00097;;user_97_576@example.com;UrbanStyle;online_site;2;11575.54;1736.33;9839.21;4132.47;350.0;0.0;completed
ORD-0000436;2026-01-14;CUST_00187;+79992006313;;UrbanStyle;offline_pos;4;31114.92;1555.75;29559.17;12414.85;0.0;1308.8;completed
ORD-0002376;2026-01-14;CUST_01025;+79993006281;user_1025_482@example.com;UrbanStyle;online_app;1;6194.72;619.47;5575.25;2341.61;250.0;0.0;cancelled
ORD-0002668;2026-01-14;CUST_01150;+79995447210;;SportActive;offline_pos;1;6675.0;1335.0;5340.0;2563.2;0.0;0.0;completed
ORD-0002920;2026-01-14;CUST_01264;;user_1264_343@example.com;SportActive;online_app;3;19016.97;1901.7;17115.27;8215.33;250.0;0.0;completed
ORD-0002988;2026-01-14;CUST_01293;+79996024342;user_1293_388@example.com;SportActive;online_app;1;8197.43;819.74;7377.69;3541.29;250.0;1162.69;returned
ORD-0003025;2026-01-14;CUST_01308;+79998965487;user_1308_262@example.com;SportActive;online_app;4;30750.46;6150.09;24600.37;11808.18;250.0;0.0;completed
ORD-0003346;2026-01-14;CUST_01446;+79999860239;user_1446_800@example.com;UrbanStyle;offline_pos;1;7850.79;392.54;7458.25;3132.46;0.0;1203.62;completed
ORD-0000337;2026-01-15;CUST_00147;;user_147_274@example.com;UrbanStyle;online_site;3;18776.47;1877.65;16898.82;7097.5;350.0;0.0;completed
ORD-0000718;2026-01-15;CUST_00308;+79993649811;;UrbanStyle;online_site;1;6132.65;919.9;5212.75;2189.36;350.0;0.0;returned
ORD-0001236;2026-01-15;CUST_00538;+79997273172;user_538_940@example.com;UrbanStyle;online_app;1;5314.57;0.0;5314.57;2232.12;250.0;1265.57;cancelled
ORD-0001779;2026-01-15;CUST_00773;+79999219319;user_773_638@example.com;SportActive;online_site;2;19355.96;967.8;18388.16;8826.32;350.0;0.0;completed
ORD-0001848;2026-01-15;CUST_00801;+79991406123;user_801_888@example.com;UrbanStyle;online_site;4;27143.03;5428.61;21714.42;9120.06;350.0;0.0;completed
ORD-0002090;2026-01-15;CUST_00909;+79996242875;user_909_727@example.com;UrbanStyle;online_site;1;7693.85;384.69;7309.16;3069.85;350.0;917.72;completed
ORD-0002344;2026-01-15;CUST_01013;+79997057663;;UrbanStyle;offline_pos;2;10312.89;515.64;9797.25;4114.85;0.0;0.0;completed
ORD-0002987;2026-01-15;CUST_01292;+79993312992;;SportActive;online_app;4;26252.75;3937.91;22314.84;10711.12;250.0;0.0;returned
ORD-0003030;2026-01-15;CUST_01309;+79998700011;user_1309_382@example.com;UrbanStyle;online_app;3;19502.9;2925.43;16577.47;6962.54;250.0;0.0;completed
ORD-0003375;2026-01-15;CUST_01461;+79992841010;;SportActive;offline_pos;3;20594.6;2059.46;18535.14;8896.87;0.0;1004.41;completed
ORD-0001425;2026-01-16;CUST_00613;+79997924719;;SportActive;offline_pos;1;7080.05;0.0;7080.05;3398.42;0.0;0.0;cancelled
ORD-0001783;2026-01-16;CUST_00776;+79997191944;user_776_913@example.com;SportActive;online_app;2;16779.72;1677.97;15101.75;7248.84;250.0;1213.71;completed
ORD-0001966;2026-01-16;CUST_00862;;user_862_678@example.com;SportActive;offline_pos;2;16803.68;0.0;16803.68;8065.77;0.0;1506.22;completed
ORD-0003253;2026-01-16;CUST_01402;+79997565976;user_1402_500@example.com;UrbanStyle;online_site;3;15404.69;3080.94;12323.75;5175.97;350.0;0.0;completed
ORD-0003399;2026-01-16;CUST_01475;+79997234284;user_1475_343@example.com;SportActive;online_app;2;15506.55;3101.31;12405.24;5954.52;250.0;944.66;completed
ORD-0000354;2026-01-17;CUST_00154;;user_154_894@example.com;SportActive;online_app;4;36593.04;7318.61;29274.43;14051.73;250.0;0.0;completed
ORD-0001112;2026-01-17;CUST_00490;+79995713268;;SportActive;online_site;2;18944.57;3788.91;15155.66;7274.72;350.0;0.0;completed
ORD-0001544;2026-01-17;CUST_00669;+79997128662;user_669_701@example.com;SportActive;offline_pos;2;20227.08;1011.35;19215.73;9223.55;0.0;0.0;completed
ORD-0002438;2026-01-17;CUST_01055;;user_1055_842@example.com;UrbanStyle;online_app;3;18696.05;3739.21;14956.84;6281.87;250.0;0.0;completed
ORD-0003220;2026-01-17;CUST_01392;+79993137710;user_1392_973@example.com;UrbanStyle;online_app;4;22418.33;3362.75;19055.58;8003.34;250.0;1571.66;returned
ORD-0003345;2026-01-17;CUST_01445;+79993929121;;SportActive;offline_pos;2;14886.22;2232.93;12653.29;6073.58;0.0;1396.98;completed
ORD-0000707;2026-01-18;CUST_00305;+79995548852;;SportActive;offline_pos;4;36743.85;3674.39;33069.46;15873.34;0.0;1792.28;completed
ORD-0001067;2026-01-18;CUST_00474;+79994400953;;SportActive;online_site;2;19156.73;957.84;18198.89;8735.47;350.0;0.0;cancelled
ORD-0001335;2026-01-18;CUST_00576;;user_576_818@example.com;SportActive;online_app;1;7962.67;796.27;7166.4;3439.87;250.0;0.0;completed
ORD-0001486;2026-01-18;CUST_00646;+79995948917;user_646_749@example.com;UrbanStyle;online_site;1;5562.87;278.14;5284.73;2219.59;350.0;1011.89;cancelled
ORD-0001864;2026-01-18;CUST_00811;+79999399526;;SportActive;online_app;2;19882.2;1988.22;17893.98;8589.11;250.0;0.0;completed
ORD-0002273;2026-01-18;CUST_00982;;user_982_890@example.com;UrbanStyle;online_site;3;15866.72;793.34;15073.38;6330.82;350.0;1296.73;cancelled
ORD-0002356;2026-01-18;CUST_01017;+79996087374;;UrbanStyle;online_app;1;5787.05;0.0;5787.05;2430.56;250.0;0.0;completed
ORD-0003365;2026-01-18;CUST_01457;+79994329683;;UrbanStyle;offline_pos;4;20926.96;0.0;20926.96;8789.32;0.0;1713.73;completed
ORD-0000040;2026-01-19;CUST_00022;;user_22_345@example.com;UrbanStyle;online_app;3;22133.29;3319.99;18813.3;7901.59;250.0;0.0;completed
ORD-0000722;2026-01-19;CUST_00309;+79995819172;;UrbanStyle;online_site;2;12396.05;619.8;11776.25;4946.02;350.0;0.0;completed
ORD-0001506;2026-01-19;CUST_00655;+79997115185;;SportActive;online_app;2;19347.2;3869.44;15477.76;7429.32;250.0;0.0;completed
ORD-0002098;2026-01-19;CUST_00912;+79995369510;user_912_162@example.com;SportActive;online_app;3;25838.34;2583.83;23254.51;11162.16;250.0;1738.44;completed
ORD-0002516;2026-01-19;CUST_01093;+79994657573;user_1093_247@example.com;UrbanStyle;online_site;3;20176.3;4035.26;16141.04;6779.24;350.0;982.42;completed
ORD-0000227;2026-01-20;CUST_00099;+79997358385;;UrbanStyle;offline_pos;2;10765.08;1614.76;9150.32;3843.13;0.0;1687.15;completed
ORD-0000394;2026-01-20;CUST_00170;+79992015861;user_170_507@example.com;UrbanStyle;online_site;2;11856.96;1185.7;10671.26;4481.93;350.0;0.0;returned
ORD-0000946;2026-01-20;CUST_00423;+79995652716;user_423_987@example.com;SportActive;online_site;2;20077.98;1003.9;19074.08;9155.56;350.0;1624.3;completed
ORD-0001144;2026-01-20;CUST_00503;+79993136551;user_503_281@example.com;SportActive;online_app;1;6234.46;0.0;6234.46;2992.54;250.0;0.0;completed
ORD-0001980;2026-01-20;CUST_00866;+79991530633;user_866_378@example.com;UrbanStyle;online_app;2;15194.84;3038.97;12155.87;5105.47;250.0;1230.05;completed
ORD-0002189;2026-01-20;CUST_00947;+79996692259;;UrbanStyle;online_site;2;11164.36;0.0;11164.36;4689.03;350.0;0.0;completed
ORD-0002969;2026-01-20;CUST_01282;+79998789112;user_1282_283@example.com;UrbanStyle;online_site;2;13617.38;2723.48;10893.9;4575.44;350.0;993.04;cancelled
ORD-0000419;2026-01-21;CUST_00179;;user_179_162@example.com;SportActive;online_app;2;16322.19;3264.44;13057.75;6267.72;250.0;0.0;completed
ORD-0000620;2026-01-21;CUST_00268;;user_268_452@example.com;UrbanStyle;online_app;3;14985.94;2997.19;11988.75;5035.27;250.0;0.0;completed
ORD-0000634;2026-01-21;CUST_00270;;user_270_268@example.com;SportActive;online_site;4;36978.56;0.0;36978.56;17749.71;350.0;0.0;completed
ORD-0001343;2026-01-21;CUST_00580;+79993690622;user_580_140@example.com;UrbanStyle;online_site;2;10499.77;0.0;10499.77;4409.9;350.0;0.0;completed
ORD-0001429;2026-01-21;CUST_00614;+79996266549;user_614_828@example.com;SportActive;offline_pos;3;25224.4;5044.88;20179.52;9686.17;0.0;0.0;completed
ORD-0002737;2026-01-21;CUST_01185;+79996105693;user_1185_838@example.com;SportActive;online_app;4;39407.94;0.0;39407.94;18915.81;250.0;0.0;completed
ORD-0003300;2026-01-21;CUST_01420;;user_1420_618@example.com;UrbanStyle;online_site;3;15182.16;1518.22;13663.94;5738.85;350.0;1519.6;completed
ORD-0003444;2026-01-21;CUST_01495;+79998279693;user_1495_477@example.com;UrbanStyle;online_app;3;18490.87;924.54;17566.33;7377.86;250.0;1184.63;completed
ORD-0000383;2026-01-22;CUST_00164;+79994713925;;UrbanStyle;offline_pos;1;5941.93;594.19;5347.74;2246.05;0.0;0.0;completed
ORD-0000816;2026-01-22;CUST_00350;+79994431161;;UrbanStyle;offline_pos;3;15834.07;0.0;15834.07;6650.31;0.0;1212.2;completed
ORD-0000820;2026-01-22;CUST_00352;+79998876742;user_352_879@example.com;SportActive;online_site;4;31317.54;1565.88;29751.66;14280.8;350.0;0.0;returned
ORD-0000972;2026-01-22;CUST_00435;;user_435_101@example.com;UrbanStyle;online_site;2;13964.71;2792.94;11171.77;4692.14;350.0;1532.21;completed
ORD-0001584;2026-01-22;CUST_00691;+79999094465;user_691_283@example.com;UrbanStyle;online_app;3;16479.89;823.99;15655.9;6575.48;250.0;911.01;cancelled
ORD-0001611;2026-01-22;CUST_00701;+79994360650;;SportActive;offline_pos;1;10101.59;0.0;10101.59;4848.76;0.0;0.0;completed
ORD-0001722;2026-01-22;CUST_00744;+79998221506;;SportActive;online_app;1;9655.0;1931.0;7724.0;3707.52;250.0;1163.24;completed
ORD-0002250;2026-01-22;CUST_00974;+79993851044;user_974_691@example.com;SportActive;online_app;2;16000.89;0.0;16000.89;7680.43;250.0;0.0;completed
ORD-0000050;2026-01-23;CUST_00029;+79994594297;user_29_652@example.com;UrbanStyle;online_site;4;27591.22;5518.24;22072.98;9270.65;350.0;0.0;completed
ORD-0000324;2026-01-23;CUST_00143;+79999186400;user_143_993@example.com;UrbanStyle;online_site;1;5690.69;569.07;5121.62;2151.08;350.0;0.0;completed
ORD-0000761;2026-01-23;CUST_00323;+79994664338;user_323_880@example.com;UrbanStyle;online_app;2;10329.25;2065.85;8263.4;3470.63;250.0;1024.87;completed
ORD-0000888;2026-01-23;CUST_00393;+79992425760;user_393_211@example.com;SportActive;online_site;3;28031.5;4204.72;23826.78;11436.85;350.0;0.0;completed
ORD-0001789;2026-01-23;CUST_00777;+79996098672;user_777_179@example.com;SportActive;online_app;1;8526.76;0.0;8526.76;4092.84;250.0;0.0;completed
ORD-0002003;2026-01-23;CUST_00877;+79993873517;user_877_172@example.com;UrbanStyle;online_site;1;7070.43;353.52;6716.91;2821.1;350.0;0.0;completed
ORD-0002079;2026-01-23;CUST_00905;+79999417612;;UrbanStyle;online_app;2;12325.31;0.0;12325.31;5176.63;250.0;0.0;completed
ORD-0002210;2026-01-23;CUST_00956;+79993768343;user_956_549@example.com;UrbanStyle;offline_pos;1;7121.93;1424.39;5697.54;2392.97;0.0;1323.8;completed
ORD-0002394;2026-01-23;CUST_01034;+79992281784;user_1034_219@example.com;SportActive;offline_pos;4;25001.72;3750.26;21251.46;10200.7;0.0;1404.29;completed
ORD-0002546;2026-01-23;CUST_01100;+79993688166;;SportActive;online_app;3;19716.81;0.0;19716.81;9464.07;250.0;1549.54;completed
ORD-0002653;2026-01-23;CUST_01141;+79997511061;user_1141_587@example.com;UrbanStyle;offline_pos;1;7996.19;399.81;7596.38;3190.48;0.0;0.0;completed
ORD-0002752;2026-01-23;CUST_01193;+79995998957;;UrbanStyle;online_site;4;29350.49;2935.05;26415.44;11094.48;350.0;1493.65;completed
ORD-0003009;2026-01-23;CUST_01302;+79996517042;user_1302_683@example.com;SportActive;online_app;4;28687.66;4303.15;24384.51;11704.56;250.0;0.0;returned
ORD-0003408;2026-01-23;CUST_01477;+79994194945;user_1477_297@example.com;UrbanStyle;offline_pos;2;13974.57;1397.46;12577.11;5282.39;0.0;0.0;completed
ORD-0001719;2026-01-24;CUST_00743;+79998871835;user_743_647@example.com;UrbanStyle;online_app;1;5448.22;272.41;5175.81;2173.84;250.0;1687.31;completed
ORD-0001946;2026-01-24;CUST_00850;+79995912917;user_850_582@example.com;UrbanStyle;online_app;2;12149.68;2429.94;9719.74;4082.29;250.0;1497.19;completed
ORD-0002014;2026-01-24;CUST_00881;;user_881_681@example.com;UrbanStyle;online_app;4;32029.36;1601.47;30427.89;12779.71;250.0;1421.62;completed
ORD-0002235;2026-01-24;CUST_00966;+79991880075;;SportActive;online_site;4;40300.7;0.0;40300.7;19344.34;350.0;1721.92;completed
ORD-0002816;2026-01-24;CUST_01225;+79995113127;;SportActive;offline_pos;2;12501.86;2500.37;10001.49;4800.72;0.0;0.0;completed
ORD-0003417;2026-01-24;CUST_01480;;user_1480_474@example.com;UrbanStyle;online_app;4;27781.35;5556.27;22225.08;9334.53;250.0;905.87;completed
ORD-0000178;2026-01-25;CUST_00075;+79999910914;user_75_672@example.com;UrbanStyle;online_site;2;13619.24;1361.92;12257.32;5148.07;350.0;0.0;completed
ORD-0000243;2026-01-25;CUST_00107;+79992686548;user_107_952@example.com;UrbanStyle;online_app;4;28478.04;1423.9;27054.14;11362.74;250.0;1151.07;completed
ORD-0000330;2026-01-25;CUST_00145;+79998443690;user_145_270@example.com;SportActive;online_site;4;30571.14;1528.56;29042.58;13940.44;350.0;1509.9;completed
ORD-0000496;2026-01-25;CUST_00218;+79997485471;user_218_390@example.com;UrbanStyle;online_site;1;5102.04;255.1;4846.94;2035.71;350.0;0.0;completed
ORD-0001571;2026-01-25;CUST_00686;+79998138527;user_686_237@example.com;UrbanStyle;online_site;1;5279.76;791.96;4487.8;1884.88;350.0;1121.7;completed
ORD-0002778;2026-01-25;CUST_01208;+79996456223;user_1208_191@example.com;UrbanStyle;online_site;1;7121.82;712.18;6409.64;2692.05;350.0;1081.16;completed
ORD-0002858;2026-01-25;CUST_01242;;user_1242_166@example.com;UrbanStyle;online_site;1;7579.72;1515.94;6063.78;2546.79;350.0;0.0;completed
ORD-0003110;2026-01-25;CUST_01341;;user_1341_524@example.com;SportActive;online_site;3;19350.11;967.51;18382.6;8823.65;350.0;1720.06;completed
ORD-0000008;2026-01-26;CUST_00005;+79992622631;;UrbanStyle;online_app;3;22329.29;0.0;22329.29;9378.3;250.0;1609.97;completed
ORD-0000215;2026-01-26;CUST_00093;+79992709620;user_93_813@example.com;SportActive;online_site;4;33082.66;6616.53;26466.13;12703.74;350.0;0.0;completed
ORD-0000240;2026-01-26;CUST_00106;+79999123504;;UrbanStyle;online_app;1;5900.72;1180.14;4720.58;1982.64;250.0;1215.62;completed
ORD-0000259;2026-01-26;CUST_00115;+79992362099;;UrbanStyle;online_app;1;5624.48;1124.9;4499.58;1889.82;250.0;1060.34;completed
ORD-0000415;2026-01-26;CUST_00178;;user_178_729@example.com;UrbanStyle;online_site;4;23537.84;2353.78;21184.06;8897.31;350.0;0.0;completed
ORD-0000445;2026-01-26;CUST_00191;+79991440466;user_191_723@example.com;SportActive;online_app;2;18404.81;2760.72;15644.09;7509.16;250.0;0.0;completed
ORD-0000531;2026-01-26;CUST_00232;+79999612629;user_232_250@example.com;SportActive;online_app;4;28301.93;4245.29;24056.64;11547.19;250.0;985.46;completed
ORD-0001410;2026-01-26;CUST_00609;+79999368955;;UrbanStyle;offline_pos;2;12711.42;635.57;12075.85;5071.86;0.0;0.0;cancelled
ORD-0002215;2026-01-26;CUST_00958;+79991653906;;SportActive;offline_pos;1;9652.57;482.63;9169.94;4401.57;0.0;0.0;completed
ORD-0002863;2026-01-26;CUST_01245;+79998165791;;SportActive;online_app;2;17194.22;859.71;16334.51;7840.56;250.0;0.0;completed
ORD-0003100;2026-01-26;CUST_01337;+79991355901;;SportActive;online_app;2;16469.22;0.0;16469.22;7905.23;250.0;0.0;completed
ORD-0003369;2026-01-26;CUST_01458;+79991530269;user_1458_264@example.com;SportActive;online_site;3;19974.66;0.0;19974.66;9587.84;350.0;0.0;completed
ORD-0000195;2026-01-27;CUST_00082;;user_82_871@example.com;UrbanStyle;online_app;4;30530.62;1526.53;29004.09;12181.72;250.0;0.0;completed
ORD-0000404;2026-01-27;CUST_00173;+79994909069;user_173_436@example.com;SportActive;online_site;3;24534.78;1226.74;23308.04;11187.86;350.0;1134.46;completed
ORD-0001180;2026-01-27;CUST_00515;+79994985398;user_515_198@example.com;UrbanStyle;online_site;3;20159.25;0.0;20159.25;8466.89;350.0;0.0;completed
ORD-0002209;2026-01-27;CUST_00955;+79997742191;;UrbanStyle;online_app;1;5622.49;843.37;4779.12;2007.23;250.0;1148.72;completed
ORD-0002388;2026-01-27;CUST_01029;;user_1029_656@example.com;UrbanStyle;online_app;3;22780.61;3417.09;19363.52;8132.68;250.0;1416.4;completed
ORD-0003094;2026-01-27;CUST_01334;;user_1334_746@example.com;SportActive;online_site;3;28874.55;0.0;28874.55;13859.78;350.0;0.0;completed
ORD-0000186;2026-01-28;CUST_00078;+79995013879;user_78_381@example.com;UrbanStyle;online_site;4;23282.93;3492.44;19790.49;8312.01;350.0;1186.72;completed
ORD-0000640;2026-01-28;CUST_00275;+79991508113;;SportActive;offline_pos;4;29732.64;2973.26;26759.38;12844.5;0.0;1266.18;cancelled
ORD-0000786;2026-01-28;CUST_00337;;user_337_311@example.com;UrbanStyle;online_app;2;14559.2;0.0;14559.2;6114.86;250.0;1144.51;completed
ORD-0000915;2026-01-28;CUST_00404;+79994603680;;UrbanStyle;online_app;1;7137.34;1427.47;5709.87;2398.15;250.0;0.0;completed
ORD-0001003;2026-01-28;CUST_00450;+79992382909;;UrbanStyle;offline_pos;4;23016.32;1150.82;21865.5;9183.51;0.0;1403.74;completed
ORD-0001028;2026-01-28;CUST_00460;+79999536665;;SportActive;offline_pos;2;18554.68;927.73;17626.95;8460.94;0.0;0.0;completed
ORD-0001549;2026-01-28;CUST_00670;+79994739628;user_670_628@example.com;UrbanStyle;offline_pos;3;22700.83;1135.04;21565.79;9057.63;0.0;0.0;completed
ORD-0002439;2026-01-28;CUST_01056;+79997714837;user_1056_464@example.com;UrbanStyle;online_app;4;29246.2;0.0;29246.2;12283.4;250.0;1569.78;completed
ORD-0002548;2026-01-28;CUST_01101;+79995597569;user_1101_987@example.com;UrbanStyle;online_app;3;23383.42;3507.51;19875.91;8347.88;250.0;1153.02;completed
ORD-0003061;2026-01-28;CUST_01317;;user_1317_358@example.com;UrbanStyle;online_app;3;15789.18;0.0;15789.18;6631.46;250.0;1416.94;completed
ORD-0003442;2026-01-28;CUST_01494;+79994701708;user_1494_432@example.com;SportActive;online_site;4;28898.87;2889.89;26008.98;12484.31;350.0;0.0;completed
ORD-0000160;2026-01-29;CUST_00072;;user_72_744@example.com;UrbanStyle;online_app;2;15809.88;2371.48;13438.4;5644.13;250.0;1571.07;completed
ORD-0000642;2026-01-29;CUST_00276;+79997813102;user_276_404@example.com;UrbanStyle;online_site;1;5654.82;565.48;5089.34;2137.52;350.0;0.0;completed
ORD-0000723;2026-01-29;CUST_00310;;user_310_647@example.com;SportActive;online_site;4;35695.46;0.0;35695.46;17133.82;350.0;1445.11;returned
ORD-0000776;2026-01-29;CUST_00331;;user_331_846@example.com;SportActive;online_app;2;16616.38;1661.64;14954.74;7178.28;250.0;1550.18;completed
ORD-0000953;2026-01-29;CUST_00426;;user_426_384@example.com;SportActive;online_site;1;8545.89;1709.18;6836.71;3281.62;350.0;1743.23;completed
ORD-0001227;2026-01-29;CUST_00531;+79995799841;;SportActive;offline_pos;1;6896.99;1034.55;5862.44;2813.97;0.0;0.0;completed
ORD-0001737;2026-01-29;CUST_00755;+79998431651;user_755_353@example.com;SportActive;offline_pos;4;35363.65;3536.37;31827.28;15277.09;0.0;902.35;completed
ORD-0001928;2026-01-29;CUST_00841;+79994031576;user_841_220@example.com;SportActive;online_site;4;39800.72;0.0;39800.72;19104.35;350.0;1376.17;completed
ORD-0002313;2026-01-29;CUST_01001;+79999981123;;UrbanStyle;offline_pos;1;5903.83;295.19;5608.64;2355.63;0.0;0.0;completed
ORD-0002628;2026-01-29;CUST_01132;+79996513962;;UrbanStyle;online_app;2;14962.68;0.0;14962.68;6284.33;250.0;1154.26;completed
ORD-0002833;2026-01-29;CUST_01232;+79998714152;;UrbanStyle;offline_pos;3;18252.53;2737.88;15514.65;6516.15;0.0;0.0;completed
ORD-0003067;2026-01-29;CUST_01319;;user_1319_356@example.com;UrbanStyle;online_site;3;23121.73;0.0;23121.73;9711.13;350.0;0.0;completed
ORD-0003174;2026-01-29;CUST_01376;+79993329735;user_1376_126@example.com;UrbanStyle;online_app;4;26325.29;2632.53;23692.76;9950.96;250.0;0.0;completed
ORD-0000780;2026-01-30;CUST_00332;;user_332_484@example.com;SportActive;online_app;1;9840.01;0.0;9840.01;4723.2;250.0;0.0;completed
ORD-0000884;2026-01-30;CUST_00392;+79998017921;;UrbanStyle;offline_pos;1;5845.62;876.84;4968.78;2086.89;0.0;0.0;completed
ORD-0000900;2026-01-30;CUST_00397;+79999099554;user_397_207@example.com;UrbanStyle;online_app;2;15101.02;0.0;15101.02;6342.43;250.0;0.0;completed
ORD-0001888;2026-01-30;CUST_00820;;user_820_261@example.com;UrbanStyle;offline_pos;4;30662.52;0.0;30662.52;12878.26;0.0;1697.32;completed
ORD-0002566;2026-01-30;CUST_01106;+79994123755;;UrbanStyle;online_app;1;6363.86;636.39;5727.47;2405.54;250.0;0.0;completed
ORD-0002993;2026-01-30;CUST_01294;+79991199493;user_1294_583@example.com;SportActive;offline_pos;3;28113.21;2811.32;25301.89;12144.91;0.0;0.0;completed
ORD-0003096;2026-01-30;CUST_01335;;user_1335_971@example.com;SportActive;online_site;2;13615.04;1361.5;12253.54;5881.7;350.0;953.71;completed
ORD-0003209;2026-01-30;CUST_01389;;user_1389_834@example.com;SportActive;online_site;2;18315.5;0.0;18315.5;8791.44;350.0;0.0;returned
ORD-0000089;2026-01-31;CUST_00044;+79992217071;user_44_109@example.com;UrbanStyle;online_site;2;15115.21;0.0;15115.21;6348.39;350.0;0.0;completed
ORD-0000286;2026-01-31;CUST_00128;+79991019311;user_128_773@example.com;SportActive;online_app;1;7725.16;1158.77;6566.39;3151.87;250.0;1776.82;completed
ORD-0000687;2026-01-31;CUST_00300;+79995435261;user_300_724@example.com;UrbanStyle;online_app;4;20258.73;3038.81;17219.92;7232.37;250.0;1320.58;returned
ORD-0000937;2026-01-31;CUST_00416;+79992899365;;UrbanStyle;offline_pos;1;6358.27;317.91;6040.36;2536.95;0.0;1644.55;completed
ORD-0001048;2026-01-31;CUST_00467;+79995112546;user_467_254@example.com;UrbanStyle;online_app;2;10694.18;1604.13;9090.05;3817.82;250.0;1507.46;cancelled
ORD-0001206;2026-01-31;CUST_00525;;user_525_559@example.com;UrbanStyle;online_site;2;12033.1;601.66;11431.44;4801.2;350.0;0.0;completed
ORD-0001329;2026-01-31;CUST_00574;+79999971338;user_574_738@example.com;UrbanStyle;online_app;2;13706.63;1370.66;12335.97;5181.11;250.0;0.0;completed
ORD-0001811;2026-01-31;CUST_00787;+79995629792;user_787_666@example.com;UrbanStyle;online_site;2;14110.75;0.0;14110.75;5926.51;350.0;1693.34;completed
ORD-0002161;2026-01-31;CUST_00938;+79996533643;;SportActive;online_site;4;39221.26;5883.19;33338.07;16002.27;350.0;0.0;completed
